Date,Price,Open,High,Low,Volume,
24-Jun-10,373.35,379.55,380.61,370.57,3.78M,
25-Jun-10,366.13,374.48,374.48,364.97,2.04M,
28-Jun-10,369.15,366.1,370.3,365.69,1.15M,
29-Jun-10,363.86,369.27,369.27,361.54,2.61M,
30-Jun-10,362.51,364.44,366.8,357.8,3.32M,
1-Jul-10,353.34,362.03,362.03,350.32,3.41M,
2-Jul-10,359.03,354.69,360.09,352.78,2.94M,
5-Jul-10,356.72,361.45,361.49,355.8,2.17M,
6-Jul-10,366.44,355.51,367.77,355.2,2.76M,
7-Jul-10,369.07,367.53,370.42,361.52,2.15M,
8-Jul-10,374.96,372.65,376.02,371.51,2.19M,
9-Jul-10,373.83,376.51,378.44,372.04,1.84M,
12-Jul-10,382.15,376.41,383.26,376.41,2.73M,
13-Jul-10,373.92,382.3,382.3,371.46,5.55M,
14-Jul-10,373.92,375.54,378.78,371.8,2.83M,
15-Jul-10,377.52,372.16,378.87,369.39,3.80M,
16-Jul-10,402.4,383.75,404.74,383.75,19.14M,
19-Jul-10,399.05,401.34,402.91,397.38,3.03M,
20-Jul-10,399.31,399.05,402.84,398.23,2.34M,
21-Jul-10,406.92,401.61,407.79,400.45,2.94M,
22-Jul-10,407.25,406.92,408.37,401.85,1.36M,
23-Jul-10,405.13,410.3,410.3,403.1,1.89M,
26-Jul-10,409.93,406.63,411.07,405.66,2.77M,
27-Jul-10,409.89,412.71,415.03,408.46,2.11M,
28-Jul-10,412.44,410.78,414.13,408.85,4.36M,
29-Jul-10,410.3,412.71,412.71,409.81,5.33M,
30-Jul-10,405.37,409.81,410.3,403.06,1.28M,
2-Aug-10,404.65,406.92,409.55,404.02,2.83M,
3-Aug-10,401.63,405.95,407.64,399.94,1.28M,
4-Aug-10,419.37,403.54,420.92,403.47,5.58M,
5-Aug-10,423.74,420.92,425.94,417.85,2.91M,
6-Aug-10,417.39,424.78,426.47,415.44,2.44M,
9-Aug-10,424.7,415.68,426.56,408.41,4.26M,
10-Aug-10,417.3,427.19,427.19,415.8,1.55M,
11-Aug-10,414.23,416.09,421.4,412.61,4.02M,
12-Aug-10,411.96,413.63,413.63,408.46,2.28M,
13-Aug-10,412.42,413.67,416.52,404.5,2.59M,
16-Aug-10,412.27,413.67,416.35,409.72,1.32M,
17-Aug-10,410.39,410.34,415.61,407.4,1.73M,
18-Aug-10,420.48,411.74,422.75,410.3,2.89M,
19-Aug-10,420.94,421.88,425.21,418.65,2.15M,
20-Aug-10,419.44,419.47,424.73,416.57,1.75M,
23-Aug-10,420.14,415.12,422.58,413.7,1.05M,
24-Aug-10,420.29,419.95,425.69,417.54,2.65M,
25-Aug-10,420.53,420.92,425.5,418.16,2.38M,
26-Aug-10,423.09,421.88,424.29,415.24,4.20M,
27-Aug-10,413.22,420.96,421.4,410.78,1.28M,
30-Aug-10,408.2,416.47,416.47,405.52,1.56M,
31-Aug-10,407.28,405.47,409.19,400.74,2.45M,
1-Sep-10,414.35,406.43,415.61,405.47,2.75M,
2-Sep-10,407.45,418.74,418.74,406.19,2.76M,
3-Sep-10,404.17,410.3,411.02,403.1,2.78M,
6-Sep-10,412.88,404.5,413.92,404.5,2.29M,
7-Sep-10,420.6,414.16,422.32,413.19,2.48M,
8-Sep-10,424.32,417.05,426.18,414.59,4.19M,
9-Sep-10,422.22,425.74,425.98,420.6,2.94M,
13-Sep-10,424.66,420.6,429.12,420.29,2.35M,
14-Sep-10,432.19,426.23,433.95,424.92,3.07M,
15-Sep-10,441.57,434.43,443.8,433.95,5.56M,
16-Sep-10,432.21,438.29,440.92,417.3,2.33M,
17-Sep-10,441.09,434.48,443.48,434.48,3.01M,
20-Sep-10,440.34,442.64,445,437.67,2.42M,
21-Sep-10,460.47,440.22,462.43,439.4,5.00M,
22-Sep-10,451.45,461.46,463.39,448.91,4.03M,
23-Sep-10,449.56,453.74,456.3,447.85,3.33M,
24-Sep-10,449.85,450.41,452.73,446.5,2.74M,
27-Sep-10,447.75,451.33,454.44,445.05,3.42M,
28-Sep-10,443.92,446.62,449.06,441.24,2.52M,
29-Sep-10,444.25,446.5,452.41,441.62,3.37M,
30-Sep-10,447.44,446.5,448.91,441.74,7.56M,
1-Oct-10,464.17,447.46,466.29,445.05,3.33M,
4-Oct-10,461.37,466.65,470.63,460.01,2.14M,
5-Oct-10,458.69,458.57,466.27,456.71,2.21M,
6-Oct-10,463.22,458.57,467.21,458.57,1.84M,
7-Oct-10,457.99,463.39,466.29,452.97,1.97M,
8-Oct-10,454.99,455.69,460.83,419.47,2.70M,
11-Oct-10,454.17,454.99,460.47,448.45,3.07M,
12-Oct-10,458.9,455.02,461.37,453.3,2.61M,
13-Oct-10,479.25,461.44,481.59,458.13,5.35M,
14-Oct-10,475.97,481.2,484.63,474.18,2.95M,
15-Oct-10,458.71,482.22,488.01,456.15,5.72M,
18-Oct-10,473.65,468.22,474.98,448.91,4.48M,
19-Oct-10,467.13,474.01,476.62,465.37,2.20M,
20-Oct-10,464.96,465.57,473.29,461.56,2.21M,
21-Oct-10,476.04,470.17,479.73,468.22,3.75M,
22-Oct-10,502.11,493.32,506.55,493.32,9.61M,
25-Oct-10,515.02,503.46,517.91,500.66,5.16M,
26-Oct-10,512.92,513.35,515.4,502.76,3.51M,
27-Oct-10,505.97,511.66,514.95,503.72,2.14M,
28-Oct-10,508.24,506.84,515.31,502.01,5.26M,
29-Oct-10,508.24,511.66,511.66,497.66,2.21M,
1-Nov-10,508.48,507.83,514.75,506.4,1.15M,
2-Nov-10,506.57,509.25,511.66,503.8,1.57M,
3-Nov-10,508.19,507.27,520.83,506.06,2.22M,
4-Nov-10,516.08,512.63,520.64,512.39,1.72M,
5-Nov-10,520.23,522.72,523.2,519.07,358.97K,
8-Nov-10,515.6,521.32,522.48,512.68,2.25M,
9-Nov-10,526.68,518.37,530.34,515.77,3.50M,
10-Nov-10,527.25,527.23,534.83,524.26,1.54M,
11-Nov-10,513.96,526.14,526.14,510.82,1.93M,
12-Nov-10,509.68,511.66,516.44,505.97,1.80M,
15-Nov-10,514.56,514.08,521.24,508.28,1.39M,
16-Nov-10,506.31,514.56,514.75,503.07,2.18M,
18-Nov-10,503.36,517.46,517.46,502.01,2.77M,
19-Nov-10,490.13,504.37,506.35,485.6,2.17M,
22-Nov-10,501.57,490.42,503.46,488.25,2.22M,
