Date,Price,Open,High,Low,Volume,
26-Jul-10,204.73,204.05,205.52,202.96,3.04M,
27-Jul-10,206.22,204.86,207.34,204.05,6.65M,
28-Jul-10,208.15,206.74,208.54,205.54,6.57M,
29-Jul-10,209.59,208.63,211.03,207.86,11.27M,
30-Jul-10,212.22,209.3,213.23,207.54,11.70M,
2-Aug-10,213.16,212.53,214.01,211.66,8.26M,
3-Aug-10,211.77,213.52,213.92,210.71,8.11M,
4-Aug-10,211.01,211.03,212.43,208.66,7.37M,
5-Aug-10,209.56,206.04,212.27,206.04,7.36M,
6-Aug-10,208.61,208.86,210.53,207.68,5.46M,
9-Aug-10,207.74,208.54,209.92,206.67,2.62M,
10-Aug-10,209.05,208.08,209.75,206.52,7.35M,
11-Aug-10,208.49,209.63,210.84,207.33,7.34M,
12-Aug-10,206.85,207.23,207.82,204.35,4.97M,
13-Aug-10,208.29,205.7,209.67,205.37,5.25M,
16-Aug-10,207.94,207.38,212.22,206.58,3.59M,
17-Aug-10,211.63,210.33,213.13,207.65,10.07M,
18-Aug-10,218.71,212.53,219.41,212.53,19.42M,
19-Aug-10,222.52,218.01,223.45,218.01,10.38M,
20-Aug-10,222.63,220.66,223.48,220.03,4.20M,
23-Aug-10,219.17,220.79,222.31,217.82,4.10M,
24-Aug-10,220.37,219.17,221.51,215.53,5.34M,
25-Aug-10,218.74,219.61,221.01,217.37,5.30M,
26-Aug-10,217.35,217.38,220.89,216.17,10.19M,
27-Aug-10,213.44,217.52,218.51,212.09,5.78M,
30-Aug-10,212.7,215.52,217.29,211.19,3.44M,
31-Aug-10,212.95,212.03,213.52,210.76,4.70M,
1-Sep-10,214.45,213.08,215.02,211.53,4.81M,
2-Sep-10,218.26,215.5,219.01,215.5,5.80M,
3-Sep-10,218.91,218.91,219.51,216.34,4.06M,
6-Sep-10,219.94,219.31,221.48,218.03,4.77M,
7-Sep-10,219.42,221.11,221.11,217.77,4.20M,
8-Sep-10,217.48,218.31,219.5,216.65,4.98M,
9-Sep-10,223.99,219.01,224.5,217.83,13.01M,
13-Sep-10,227.74,224.51,228.99,224.3,7.30M,
14-Sep-10,232.9,228.09,234.48,228.09,16.35M,
