Date,Price,Open,High,Low,Volume,
11-Aug-10,59.03,58.3,60.63,58.13,661.90K,
12-Aug-10,59.35,57.09,59.94,57.09,232.20K,
13-Aug-10,58.32,59.66,59.93,58.01,221.47K,
16-Aug-10,59.72,58.98,61.67,57.34,599.80K,
17-Aug-10,59.46,58.88,61.38,58.3,283.74K,
18-Aug-10,59.4,60.43,60.63,58.88,191.73K,
19-Aug-10,59.67,59.75,61.16,59.07,254.66K,
20-Aug-10,61.7,58.79,62.66,58.68,737.85K,
23-Aug-10,62.58,62.38,64.61,61.42,820.12K,
24-Aug-10,61.36,62.77,63.64,60.39,363.53K,
25-Aug-10,60.2,62.06,62.06,58.51,644.03K,
26-Aug-10,62.15,60.04,62.67,59.27,759.75K,
27-Aug-10,59.91,62.47,63.15,59.46,428.50K,
30-Aug-10,59.36,60.14,61.5,58.78,409.56K,
31-Aug-10,59.6,57.53,60.71,57.53,462.39K,
1-Sep-10,61.01,58.91,61.69,58.91,619.20K,
2-Sep-10,62.52,61.21,64.22,61.04,1.32M,
3-Sep-10,63.66,63.06,64.61,62.52,1.04M,
6-Sep-10,67.55,64.12,67.91,63.83,1.93M,
7-Sep-10,71.81,67.62,75.88,66.19,21.49M,
8-Sep-10,72.63,71.68,74.33,70.95,1.53M,
9-Sep-10,74.05,72.87,76.64,72.87,15.70M,
13-Sep-10,74.05,74.42,75.59,73.08,955.01K,
14-Sep-10,73.42,74.7,74.7,72.87,651.65K,
15-Sep-10,73.82,73.72,74.81,72.48,2.82M,
16-Sep-10,75.79,73.85,79.45,71.61,3.01M,
17-Sep-10,76.54,77.24,79.11,75.98,796.03K,
20-Sep-10,77.62,76.66,79.6,76.66,991.83K,
21-Sep-10,75.08,77.62,78.6,68.98,502.80K,
22-Sep-10,75.2,75.59,75.78,73.47,522.49K,
23-Sep-10,74.81,73.94,75.59,73.94,518.74K,
24-Sep-10,75.37,73.65,76.26,73.65,662.78K,
27-Sep-10,77.07,73.96,78.19,73.96,1.07M,
28-Sep-10,77.1,75.35,78.8,73.84,547.38K,
29-Sep-10,75.26,75.78,78.21,74.81,267.60K,
30-Sep-10,75.16,75.3,76.12,74.45,178.57K,
1-Oct-10,75.29,74.13,77.46,73.86,369.92K,
4-Oct-10,76.11,76.56,77.24,75.3,320.71K,
5-Oct-10,75.69,75.31,76.56,75.01,330.81K,
6-Oct-10,77.67,78.89,78.89,75.1,712.00K,
7-Oct-10,76.16,76.85,78.41,75.61,392.07K,
8-Oct-10,75.71,75.78,77.63,75.45,206.47K,
11-Oct-10,77.11,76.03,77.53,76.03,172.89K,
12-Oct-10,77.55,75.99,78.11,75.99,230.57K,
13-Oct-10,77.49,76.85,78.21,76.85,376.10K,
14-Oct-10,78.25,77.53,78.41,77.53,484.86K,
15-Oct-10,76.26,77.24,78.31,75.98,152.42K,
18-Oct-10,73.84,77.63,77.63,72.38,660.13K,
19-Oct-10,72.99,75.3,75.3,72.58,536.33K,
20-Oct-10,74.4,73.84,75.3,73.55,274.15K,
21-Oct-10,74.97,74.81,75.2,74.62,248.11K,
